Hour,pNonControllableLoad,pPV_Generation,pOtherNonControllableGen,pOutdoorTemp,pSetPoint
5031,3,0.385888935,0,18.3,20
5032,3.175,0.307433548,0,18.9,20
5033,3.35,0.194586258,0,20.6,20
5034,3.85,0.087847871,0,20.6,20
5035,4.35,0.01736629,0,19.4,20
5036,4.55,0,0,18.3,20
5037,4.35,0,0,18.3,20
5038,3.85,0,0,18,20
5039,3.35,0,0,17.8,20
5040,3,0,0,18.3,20
5041,3,0,0,17.8,20
5042,2.75,0,0,17.8,20
5043,2.5,0,0,17.8,20
5044,2.3,0,0,17.2,20
5045,2.4,0.00000761,0,17,20
5046,2.6,0.027888613,0,17.8,20
5047,2.85,0.107280194,0,18.9,20
5048,3.35,0.232245258,0,19.4,20
5049,4,0.340959516,0,21.1,20
5050,3.75,0.459732129,0,22.8,20
5051,3.25,0.513976226,0,22.8,20
5052,3,0.522277516,0,22.8,20
5053,3,0.510755903,0,23.3,20
5054,3,0.49442371,0,23.9,20
5055,3,0.385888935,0,23.5,20
5056,3.175,0.307433548,0,22.8,20
5057,3.35,0.194586258,0,22.2,20
5058,3.85,0.087847871,0,21.7,20
5059,4.35,0.01736629,0,20.7,20
5060,4.55,0,0,19.4,20
5061,4.35,0,0,18.3,20
5062,3.85,0,0,16.7,20
5063,3.35,0,0,16.7,20
5064,3,0,0,16.7,20
5065,3,0,0,16.8,20
5066,2.75,0,0,16.7,20
5067,2.5,0,0,16.7,20
5068,2.3,0,0,17.2,20
5069,2.4,0.00000761,0,16.7,20
5070,2.6,0.027888613,0,17.2,20
5071,2.85,0.107280194,0,18.9,20
5072,3.35,0.232245258,0,20.6,20
5073,4,0.340959516,0,22.8,20
5074,3.75,0.459732129,0,23.3,20
5075,3.25,0.513976226,0,23.3,20
5076,3,0.522277516,0,24.4,20
5077,3,0.510755903,0,26.1,20
5078,3,0.49442371,0,26.7,20
5079,3,0.385888935,0,27.8,20
5080,3.175,0.307433548,0,26.7,20
5081,3.35,0.194586258,0,25,20
5082,3.85,0.087847871,0,25,20
5083,4.35,0.01736629,0,23.3,20
5084,4.55,0,0,22.2,20
5085,4.35,0,0,21.7,20
5086,3.85,0,0,21.5,20
5087,3.35,0,0,21.4,20
5088,3,0,0,21.2,20
5089,3,0,0,21,20
5090,2.75,0,0,20.8,20
5091,2.5,0,0,20.7,20
5092,2.3,0,0,20.5,20
5093,2.4,0.00000761,0,20.5,20
5094,2.6,0.027888613,0,20.5,20
5095,2.85,0.107280194,0,23.3,20
5096,3.35,0.232245258,0,25,20
5097,4,0.340959516,0,25.5,20
5098,3.75,0.459732129,0,26.6,20
5099,3.25,0.513976226,0,26.1,20
5100,3,0.522277516,0,27.2,20
5101,3,0.510755903,0,26.6,20
5102,3,0.49442371,0,27.2,20
5103,3,0.385888935,0,27.7,20
5104,3.175,0.307433548,0,26.1,20
5105,3.35,0.194586258,0,26.1,20
5106,3.85,0.087847871,0,25,20
5107,4.35,0.01736629,0,24.4,20
5108,4.55,0,0,23.3,20
5109,4.35,0,0,21.6,20
5110,3.85,0,0,22.7,20
5111,3.35,0,0,22.2,20
5112,3,0,0,22.7,20
5113,3,0,0,22.2,20
5114,2.75,0,0,22.2,20
5115,2.5,0,0,21.1,20
5116,2.3,0,0,21.1,20
5117,2.4,0.00000761,0,21.6,20
5118,2.6,0.027888613,0,21.6,20
5119,2.85,0.107280194,0,22.7,20
5120,3.35,0.232245258,0,26.1,20
5121,4,0.340959516,0,25.5,20
5122,3.75,0.459732129,0,27.6,20
5123,3.25,0.513976226,0,29.4,20
5124,3,0.522277516,0,30,20
5125,3,0.510755903,0,30,20
5126,3,0.49442371,0,30,20
5127,3,0.385888935,0,28.8,20
5128,3.175,0.307433548,0,28.3,20
5129,3.35,0.194586258,0,27.7,20
5130,3.85,0.087847871,0,26.6,20
5131,4.35,0.01736629,0,24.4,20
5132,4.55,0,0,23.8,20
5133,4.35,0,0,23.8,20
5134,3.85,0,0,23.3,20
5135,3.35,0,0,23.8,20
5136,3,0,0,23.3,20
5137,3,0,0,23.8,20
5138,2.75,0,0,23.3,20
5139,2.5,0,0,22.7,20
5140,2.3,0,0,22.2,20
5141,2.4,0.00000761,0,21.6,20
5142,2.6,0.027888613,0,22.2,20
5143,2.85,0.107280194,0,22.2,20
5144,3.35,0.232245258,0,25,20
5145,4,0.340959516,0,26.6,20
5146,3.75,0.459732129,0,27.7,20
5147,3.25,0.513976226,0,28.8,20
5148,3,0.522277516,0,29.4,20
5149,3,0.510755903,0,28.8,20
5150,3,0.49442371,0,28.3,20
5151,3,0.385888935,0,28.8,20
5152,3.175,0.307433548,0,28.8,20
5153,3.35,0.194586258,0,27.7,20
5154,3.85,0.087847871,0,26.6,20
5155,4.35,0.01736629,0,26.1,20
5156,4.55,0,0,23.8,20
5157,4.35,0,0,23.3,20
5158,3.85,0,0,22.7,20
5159,3.35,0,0,21.6,20
5160,3,0,0,21.6,20
5161,3,0,0,21.6,20
5162,2.75,0,0,21.6,20
5163,2.5,0,0,21.1,20
5164,2.3,0,0,21.1,20
5165,2.4,0.00000761,0,20,20
5166,2.6,0.027888613,0,20,20
5167,2.85,0.107280194,0,23.3,20
5168,3.35,0.232245258,0,25,20
5169,4,0.340959516,0,26.6,20
5170,3.75,0.459732129,0,27.7,20
5171,3.25,0.513976226,0,28.8,20
5172,3,0.522277516,0,28.8,20
5173,3,0.510755903,0,29.4,20
5174,3,0.49442371,0,30,20
5175,3,0.385888935,0,28.8,20
5176,3.175,0.307433548,0,28.3,20
5177,3.35,0.194586258,0,27.2,20
5178,3.85,0.087847871,0,26.6,20
5179,4.35,0.01736629,0,26.1,20
5180,4.55,0,0,25.5,20
5181,4.35,0,0,25,20
5182,3.85,0,0,26.6,20
5183,3.35,0,0,26.1,20
5184,3,0,0,26.1,20
5185,3,0,0,25.5,20
5186,2.75,0,0,25,20
5187,2.5,0,0,25,20
5188,2.3,0,0,24.4,20
5189,2.4,0.00000761,0,23.8,20
5190,2.6,0.027888613,0,24.4,20
5191,2.85,0.107280194,0,24.4,20
5192,3.35,0.232245258,0,25,20
5193,4,0.340959516,0,26.6,20
5194,3.75,0.459732129,0,26.6,20
5195,3.25,0.513976226,0,26.1,20
5196,3,0.522277516,0,24.4,20
5197,3,0.510755903,0,26.1,20
5198,3,0.49442371,0,22.7,20
5199,3,0.385888935,0,18.3,20
5200,3.175,0.307433548,0,18.3,20
5201,3.35,0.194586258,0,18.3,20
5202,3.85,0.087847871,0,17.2,20
5203,4.35,0.01736629,0,16.1,20
5204,4.55,0,0,14.4,20
5205,4.35,0,0,14.1,20
5206,3.85,0,0,13.9,20
5207,3.35,0,0,13.8,20
5208,3,0,0,13.3,20
5209,3,0,0,13.3,20
5210,2.75,0,0,12.7,20
5211,2.5,0,0,11.6,20
5212,2.3,0,0,11.6,20
5213,2.4,0.00000761,0,11.1,20
5214,2.6,0.027888613,0,11.1,20
5215,2.85,0.107280194,0,12.7,20
5216,3.35,0.232245258,0,14.4,20
5217,4,0.340959516,0,16.1,20
5218,3.75,0.459732129,0,17.7,20
5219,3.25,0.513976226,0,19.4,20
5220,3,0.522277516,0,20.5,20
5221,3,0.510755903,0,20.5,20
5222,3,0.49442371,0,21.6,20
5223,3,0.385888935,0,22.2,20
5224,3.175,0.307433548,0,22.7,20
5225,3.35,0.194586258,0,22.7,20
5226,3.85,0.087847871,0,21.1,20
5227,4.35,0.01736629,0,19.4,20
5228,4.55,0,0,16.1,20
5229,4.35,0,0,15,20
5230,3.85,0,0,13.8,20
5231,3.35,0,0,13.8,20
5232,3,0,0,13.8,20
5233,3,0,0,13.3,20
5234,2.75,0,0,12.7,20
5235,2.5,0,0,12.3,20
5236,2.3,0,0,11.6,20
5237,2.4,0.00000761,0,11.6,20
5238,2.6,0.027888613,0,12.7,20
5239,2.85,0.107280194,0,16.1,20
5240,3.35,0.232245258,0,18.3,20
5241,4,0.340959516,0,21.1,20
5242,3.75,0.459732129,0,22.2,20
5243,3.25,0.513976226,0,23.3,20
5244,3,0.522277516,0,22.7,20
5245,3,0.510755903,0,23.3,20
5246,3,0.49442371,0,24.4,20
5247,3,0.385888935,0,23.8,20
5248,3.175,0.307433548,0,24.4,20
5249,3.35,0.194586258,0,23.3,20
5250,3.85,0.087847871,0,22.2,20
5251,4.35,0.01736629,0,20,20
5252,4.55,0,0,18.8,20
5253,4.35,0,0,16.1,20
5254,3.85,0,0,15.5,20
5255,3.35,0,0,14.4,20
5256,3,0,0,14.4,20
5257,3,0,0,13.8,20
5258,2.75,0,0,13.8,20
5259,2.5,0,0,13.4,20
5260,2.3,0,0,12.7,20
5261,2.4,0.00000761,0,12.7,20
5262,2.6,0.027888613,0,12.7,20
5263,2.85,0.107280194,0,18.3,20
5264,3.35,0.232245258,0,21.1,20
5265,4,0.340959516,0,22.7,20
5266,3.75,0.459732129,0,24.4,20
5267,3.25,0.513976226,0,25,20
5268,3,0.522277516,0,24.4,20
5269,3,0.510755903,0,25,20
5270,3,0.49442371,0,25.5,20
5271,3,0.385888935,0,24.4,20
5272,3.175,0.307433548,0,24.4,20
5273,3.35,0.194586258,0,23.8,20
5274,3.85,0.087847871,0,23.3,20
5275,4.35,0.01736629,0,21.1,20
5276,4.55,0,0,19.4,20
5277,4.35,0,0,18.3,20
5278,3.85,0,0,17.7,20
5279,3.35,0,0,16.1,20
5280,3,0,0,15,20
5281,3,0,0,14.4,20
5282,2.75,0,0,14.4,20
5283,2.5,0,0,13.8,20
5284,2.3,0,0,13.8,20
5285,2.4,0.00000761,0,13.3,20
5286,2.6,0.027888613,0,14.4,20
5287,2.85,0.107280194,0,18.8,20
5288,3.35,0.232245258,0,21.1,20
5289,4,0.340959516,0,23.3,20
5290,3.75,0.459732129,0,23.3,20
5291,3.25,0.513976226,0,25.5,20
5292,3,0.522277516,0,26.6,20
5293,3,0.510755903,0,27.2,20
5294,3,0.49442371,0,27.7,20
5295,3,0.385888935,0,27.2,20
5296,3.175,0.307433548,0,26.1,20
5297,3.35,0.194586258,0,25,20
5298,3.85,0.087847871,0,23.8,20
5299,4.35,0.01736629,0,21.6,20
5300,4.55,0,0,20.5,20
5301,4.35,0,0,20,20
5302,3.85,0,0,18.8,20
5303,3.35,0,0,18.8,20
5304,3,0,0,19.4,20
5305,3,0,0,20,20
5306,2.75,0,0,20,20
5307,2.5,0,0,20,20
5308,2.3,0,0,20,20
5309,2.4,0.00000761,0,20,20
5310,2.6,0.027888613,0,20,20
5311,2.85,0.107280194,0,20,20
5312,3.35,0.232245258,0,20,20
5313,4,0.340959516,0,19.4,20
5314,3.75,0.459732129,0,19.4,20
5315,3.25,0.513976226,0,20,20
5316,3,0.522277516,0,21.1,20
5317,3,0.510755903,0,21.1,20
5318,3,0.49442371,0,23.3,20
5319,3,0.385888935,0,24.3,20
5320,3.175,0.307433548,0,25,20
5321,3.35,0.194586258,0,24.4,20
5322,3.85,0.087847871,0,24.4,20
5323,4.35,0.01736629,0,21.6,20
5324,4.55,0,0,19.4,20
5325,4.35,0,0,18.8,20
5326,3.85,0,0,18.8,20
5327,3.35,0,0,17.2,20
5328,3,0,0,15.5,20
5329,3,0,0,15.5,20
5330,2.75,0,0,15.4,20
5331,2.5,0,0,15.5,20
5332,2.3,0,0,15.5,20
5333,2.4,0.00000761,0,15.5,20
5334,2.6,0.027888613,0,15.5,20
5335,2.85,0.107280194,0,16.1,20
5336,3.35,0.232245258,0,17.2,20
5337,4,0.340959516,0,17.2,20
5338,3.75,0.459732129,0,22.2,20
5339,3.25,0.513976226,0,22.3,20
5340,3,0.522277516,0,22.2,20
5341,3,0.510755903,0,23.3,20
5342,3,0.49442371,0,23.3,20
5343,3,0.385888935,0,23.8,20
5344,3.175,0.307433548,0,23.3,20
5345,3.35,0.194586258,0,21.6,20
5346,3.85,0.087847871,0,20.5,20
5347,4.35,0.01736629,0,18.8,20
5348,4.55,0,0,18.3,20
5349,4.35,0,0,18.3,20
5350,3.85,0,0,18.3,20
5351,3.35,0,0,18.3,20
5352,3,0,0,18.3,20
5353,3,0,0,18.3,20
5354,2.75,0,0,18.3,20
5355,2.5,0,0,18.3,20
5356,2.3,0,0,17.7,20
5357,2.4,0.00000761,0,17.7,20
5358,2.6,0.027888613,0,17.7,20
5359,2.85,0.107280194,0,17.7,20
5360,3.35,0.232245258,0,18.8,20
5361,4,0.340959516,0,20,20
5362,3.75,0.459732129,0,21.1,20
5363,3.25,0.513976226,0,21.6,20
5364,3,0.522277516,0,23.8,20
5365,3,0.510755903,0,24.4,20
5366,3,0.49442371,0,24.4,20
5367,3,0.385888935,0,23.8,20
5368,3.175,0.307433548,0,23.3,20
5369,3.35,0.194586258,0,23.3,20
5370,3.85,0.087847871,0,22.7,20
5371,4.35,0.01736629,0,21.6,20
5372,4.55,0,0,21.1,20
5373,4.35,0,0,21.1,20
5374,3.85,0,0,20.5,20
5375,3.35,0,0,21.1,20
5376,3,0,0,21.1,20
5377,3,0,0,21.1,20
5378,2.75,0,0,20.5,20
5379,2.5,0,0,21.1,20
5380,2.3,0,0,20.5,20
5381,2.4,0.00000761,0,21.1,20
5382,2.6,0.027888613,0,21.1,20
5383,2.85,0.107280194,0,22.7,20
5384,3.35,0.232245258,0,23.8,20
5385,4,0.340959516,0,26.1,20
5386,3.75,0.459732129,0,28.3,20
5387,3.25,0.513976226,0,29.4,20
5388,3,0.522277516,0,30,20
5389,3,0.510755903,0,31.6,20
5390,3,0.49442371,0,29.4,20
5391,3,0.385888935,0,27.7,20
5392,3.175,0.307433548,0,28.3,20
5393,3.35,0.194586258,0,23.3,20
5394,3.85,0.087847871,0,22.7,20
5395,4.35,0.01736629,0,22.2,20
5396,4.55,0,0,21.6,20
5397,4.35,0,0,21.6,20
5398,3.85,0,0,22.2,20
5399,3.35,0,0,22.2,20
5400,3,0,0,22.7,20
5401,3,0,0,22.7,20
5402,2.75,0,0,22.6,20
5403,2.5,0,0,22.7,20
5404,2.3,0,0,22.7,20
5405,2.4,0.00000761,0,23.3,20
5406,2.6,0.027888613,0,23.8,20
5407,2.85,0.107280194,0,24.4,20
5408,3.35,0.232245258,0,26.1,20
5409,4,0.340959516,0,27.7,20
5410,3.75,0.459732129,0,28.8,20
5411,3.25,0.513976226,0,29.4,20
5412,3,0.522277516,0,27.2,20
5413,3,0.510755903,0,22.7,20
5414,3,0.49442371,0,20.5,20
5415,3,0.385888935,0,21.1,20
5416,3.175,0.307433548,0,21.6,20
5417,3.35,0.194586258,0,21.6,20
5418,3.85,0.087847871,0,21.6,20
5419,4.35,0.01736629,0,21.1,20
5420,4.55,0,0,21.1,20
5421,4.35,0,0,21.1,20
5422,3.85,0,0,18.8,20
5423,3.35,0,0,19.4,20
5424,3,0,0,18.8,20
5425,3,0,0,18.3,20
5426,2.75,0,0,17.7,20
5427,2.5,0,0,16.6,20
5428,2.3,0,0,16.2,20
5429,2.4,0.00000761,0,16.1,20
5430,2.6,0.027888613,0,15.5,20
5431,2.85,0.107280194,0,17.2,20
5432,3.35,0.232245258,0,18.3,20
5433,4,0.340959516,0,20,20
5434,3.75,0.459732129,0,20.5,20
5435,3.25,0.513976226,0,20,20
5436,3,0.522277516,0,20.5,20
5437,3,0.510755903,0,23.3,20
5438,3,0.49442371,0,22.7,20
5439,3,0.385888935,0,21.6,20
5440,3.175,0.307433548,0,22.7,20
5441,3.35,0.194586258,0,22.7,20
5442,3.85,0.087847871,0,21.6,20
5443,4.35,0.01736629,0,19.4,20
5444,4.55,0,0,16.6,20
5445,4.35,0,0,15,20
5446,3.85,0,0,13.8,20
5447,3.35,0,0,13.3,20
5448,3,0,0,12.7,20
5449,3,0,0,12.7,20
5450,2.75,0,0,12.2,20
5451,2.5,0,0,12.7,20
5452,2.3,0,0,12.7,20
5453,2.4,0.00000761,0,12.7,20
5454,2.6,0.027888613,0,12.7,20
5455,2.85,0.107280194,0,15.5,20
5456,3.35,0.232245258,0,22.7,20
5457,4,0.340959516,0,21.1,20
5458,3.75,0.459732129,0,22.7,20
5459,3.25,0.513976226,0,23.3,20
5460,3,0.522277516,0,23.3,20
5461,3,0.510755903,0,25,20
5462,3,0.49442371,0,23.3,20
5463,3,0.385888935,0,23.8,20
5464,3.175,0.307433548,0,22.7,20
5465,3.35,0.194586258,0,22.7,20
5466,3.85,0.087847871,0,21.1,20
5467,4.35,0.01736629,0,19.8,20
5468,4.55,0,0,18.8,20
5469,4.35,0,0,18.5,20
5470,3.85,0,0,18.3,20
5471,3.35,0,0,18.3,20
5472,3,0,0,19.4,20
5473,3,0,0,18.8,20
5474,2.75,0,0,18.8,20
5475,2.5,0,0,18.8,20
5476,2.3,0,0,18.8,20
5477,2.4,0.00000761,0,18.8,20
5478,2.6,0.027888613,0,18.8,20
5479,2.85,0.107280194,0,19.4,20
5480,3.35,0.232245258,0,20,20
5481,4,0.340959516,0,21.1,20
5482,3.75,0.459732129,0,22.2,20
5483,3.25,0.513976226,0,22.7,20
5484,3,0.522277516,0,23.3,20
5485,3,0.510755903,0,22.7,20
5486,3,0.49442371,0,22.7,20
5487,3,0.385888935,0,22.2,20
5488,3.175,0.307433548,0,21.6,20
5489,3.35,0.194586258,0,21.1,20
5490,3.85,0.087847871,0,20.5,20
5491,4.35,0.01736629,0,20.5,20
5492,4.55,0,0,20,20
5493,4.35,0,0,20,20
5494,3.85,0,0,20.5,20
5495,3.35,0,0,21.1,20
5496,3,0,0,21.1,20
5497,3,0,0,21.1,20
5498,2.75,0,0,21.6,20
5499,2.5,0,0,22.2,20
5500,2.3,0,0,22.7,20
5501,2.4,0.00000761,0,22.7,20
5502,2.6,0.027888613,0,22.7,20
5503,2.85,0.107280194,0,22.7,20
5504,3.35,0.232245258,0,22.7,20
5505,4,0.340959516,0,23.8,20
5506,3.75,0.459732129,0,25.5,20
5507,3.25,0.513976226,0,25.9,20
5508,3,0.522277516,0,26.1,20
5509,3,0.510755903,0,26.1,20
5510,3,0.49442371,0,25.5,20
5511,3,0.385888935,0,26.1,20
5512,3.175,0.307433548,0,26.1,20
5513,3.35,0.194586258,0,26.1,20
5514,3.85,0.087847871,0,24.4,20
5515,4.35,0.01736629,0,23.8,20
5516,4.55,0,0,23.3,20
5517,4.35,0,0,21.6,20
5518,3.85,0,0,20.5,20
5519,3.35,0,0,20.5,20
5520,3,0,0,20,20
5521,3,0,0,20,20
5522,2.75,0,0,19.4,20
5523,2.5,0,0,19.4,20
5524,2.3,0,0,19.4,20
5525,2.4,0.00000761,0,19.4,20
5526,2.6,0.027888613,0,19.4,20
5527,2.85,0.107280194,0,20,20
5528,3.35,0.232245258,0,20.5,20
5529,4,0.340959516,0,20.5,20
5530,3.75,0.459732129,0,20,20
5531,3.25,0.513976226,0,20.5,20
5532,3,0.522277516,0,21.1,20
5533,3,0.510755903,0,21.6,20
5534,3,0.49442371,0,21.6,20
5535,3,0.385888935,0,21.1,20
5536,3.175,0.307433548,0,21.1,20
5537,3.35,0.194586258,0,20,20
5538,3.85,0.087847871,0,20.5,20
5539,4.35,0.01736629,0,19.8,20
5540,4.55,0,0,19.4,20
5541,4.35,0,0,19.4,20
5542,3.85,0,0,18.8,20
5543,3.35,0,0,18.8,20
5544,3,0,0,18.8,20
5545,3,0,0,18.8,20
5546,2.75,0,0,18.3,20
5547,2.5,0,0,17.7,20
5548,2.3,0,0,17.2,20
5549,2.4,0.00000761,0,17.7,20
5550,2.6,0.027888613,0,18.8,20
5551,2.85,0.107280194,0,20,20
5552,3.35,0.232245258,0,20,20
5553,4,0.340959516,0,19.4,20
5554,3.75,0.459732129,0,25,20
5555,3.25,0.513976226,0,25.5,20
5556,3,0.522277516,0,26.1,20
5557,3,0.510755903,0,27.7,20
5558,3,0.49442371,0,26.1,20
5559,3,0.385888935,0,26.1,20
5560,3.175,0.307433548,0,25.5,20
5561,3.35,0.194586258,0,25,20
5562,3.85,0.087847871,0,24.4,20
5563,4.35,0.01736629,0,22.7,20
5564,4.55,0,0,21.6,20
5565,4.35,0,0,21.1,20
5566,3.85,0,0,20.5,20
5567,3.35,0,0,20.5,20
5568,3,0,0,21.1,20
5569,3,0,0,20,20
5570,2.75,0,0,19.4,20
5571,2.5,0,0,20.5,20
5572,2.3,0,0,20,20
5573,2.4,0.00000761,0,20.5,20
5574,2.6,0.027888613,0,21.1,20
5575,2.85,0.107280194,0,21.6,20
5576,3.35,0.232245258,0,22.7,20
5577,4,0.340959516,0,24.4,20
5578,3.75,0.459732129,0,25,20
5579,3.25,0.513976226,0,25,20
5580,3,0.522277516,0,26.6,20
5581,3,0.510755903,0,26.6,20
5582,3,0.49442371,0,27.7,20
5583,3,0.385888935,0,26.6,20
5584,3.175,0.307433548,0,25.5,20
5585,3.35,0.194586258,0,25,20
5586,3.85,0.087847871,0,24.4,20
5587,4.35,0.01736629,0,22.7,20
5588,4.55,0,0,22.2,20
5589,4.35,0,0,21.6,20
5590,3.85,0,0,21.1,20
5591,3.35,0,0,20.5,20
5592,3,0,0,20,20
5593,3,0,0,19.4,20
5594,2.75,0,0,19.4,20
5595,2.5,0,0,19.4,20
5596,2.3,0,0,19.4,20
5597,2.4,0.00000761,0,18.8,20
5598,2.6,0.027888613,0,18.8,20
5599,2.85,0.107280194,0,18.8,20
5600,3.35,0.232245258,0,18.8,20
5601,4,0.340959516,0,18.3,20
5602,3.75,0.459732129,0,18.3,20
5603,3.25,0.513976226,0,18.8,20
5604,3,0.522277516,0,18.3,20
5605,3,0.510755903,0,18.3,20
5606,3,0.49442371,0,18.3,20
5607,3,0.385888935,0,17.7,20
5608,3.175,0.307433548,0,17.2,20
5609,3.35,0.194586258,0,16.6,20
5610,3.85,0.087847871,0,16.1,20
5611,4.35,0.01736629,0,15,20
5612,4.55,0,0,15,20
5613,4.35,0,0,15,20
5614,3.85,0,0,14.4,20
5615,3.35,0,0,15,20
5616,3,0,0,15,20
5617,3,0,0,15,20
5618,2.75,0,0,15,20
5619,2.5,0,0,12.7,20
5620,2.3,0,0,12.2,20
5621,2.4,0.00000761,0,11.6,20
5622,2.6,0.027888613,0,11.6,20
5623,2.85,0.107280194,0,12.7,20
5624,3.35,0.232245258,0,15,20
5625,4,0.340959516,0,17.2,20
5626,3.75,0.459732129,0,17.7,20
5627,3.25,0.513976226,0,18.8,20
5628,3,0.522277516,0,20,20
5629,3,0.510755903,0,20.5,20
5630,3,0.49442371,0,21.1,20
5631,3,0.385888935,0,21.1,20
5632,3.175,0.307433548,0,21.6,20
5633,3.35,0.194586258,0,21.6,20
5634,3.85,0.087847871,0,20,20
5635,4.35,0.01736629,0,17.2,20
5636,4.55,0,0,15,20
5637,4.35,0,0,14.4,20
5638,3.85,0,0,13.8,20
5639,3.35,0,0,12.7,20
5640,3,0,0,12.7,20
5641,3,0,0,12.2,20
5642,2.75,0,0,12.1,20
5643,2.5,0,0,12.2,20
5644,2.3,0,0,11.6,20
5645,2.4,0.00000761,0,11.1,20
5646,2.6,0.027888613,0,11.1,20
5647,2.85,0.107280194,0,13.3,20
5648,3.35,0.232245258,0,17.2,20
5649,4,0.340959516,0,20,20
5650,3.75,0.459732129,0,21.1,20
5651,3.25,0.513976226,0,22.2,20
5652,3,0.522277516,0,23.3,20
5653,3,0.510755903,0,23.3,20
5654,3,0.49442371,0,23.8,20
5655,3,0.385888935,0,23.3,20
5656,3.175,0.307433548,0,22.7,20
5657,3.35,0.194586258,0,22.2,20
5658,3.85,0.087847871,0,20.5,20
5659,4.35,0.01736629,0,22.2,20
5660,4.55,0,0,17.7,20
5661,4.35,0,0,16.6,20
5662,3.85,0,0,16.1,20
5663,3.35,0,0,16.1,20
5664,3,0,0,13.8,20
5665,3,0,0,13.3,20
5666,2.75,0,0,13.3,20
5667,2.5,0,0,13.3,20
5668,2.3,0,0,12.7,20
5669,2.4,0.00000761,0,12.7,20
5670,2.6,0.027888613,0,12.2,20
5671,2.85,0.107280194,0,16.1,20
5672,3.35,0.232245258,0,17.2,20
5673,4,0.340959516,0,20,20
5674,3.75,0.459732129,0,22.2,20
5675,3.25,0.513976226,0,23.3,20
5676,3,0.522277516,0,24.4,20
5677,3,0.510755903,0,25,20
5678,3,0.49442371,0,25,20
5679,3,0.385888935,0,23.8,20
5680,3.175,0.307433548,0,23.3,20
5681,3.35,0.194586258,0,22.2,20
5682,3.85,0.087847871,0,20,20
5683,4.35,0.01736629,0,19.4,20
5684,4.55,0,0,18.8,20
5685,4.35,0,0,17.7,20
5686,3.85,0,0,17.7,20
5687,3.35,0,0,17.7,20
5688,3,0,0,17.7,20
5689,3,0,0,17.2,20
5690,2.75,0,0,17.2,20
5691,2.5,0,0,16.6,20
5692,2.3,0,0,17.2,20
5693,2.4,0.00000761,0,16.6,20
5694,2.6,0.027888613,0,16.6,20
5695,2.85,0.107280194,0,18.8,20
5696,3.35,0.232245258,0,21.1,20
5697,4,0.340959516,0,22.2,20
5698,3.75,0.459732129,0,24.4,20
5699,3.25,0.513976226,0,25.5,20
5700,3,0.522277516,0,26.6,20
5701,3,0.510755903,0,28.3,20
5702,3,0.49442371,0,28.8,20
5703,3,0.385888935,0,28.3,20
5704,3.175,0.307433548,0,26.6,20
5705,3.35,0.194586258,0,26.1,20
5706,3.85,0.087847871,0,23.8,20
5707,4.35,0.01736629,0,22.7,20
5708,4.55,0,0,22.2,20
5709,4.35,0,0,21.1,20
5710,3.85,0,0,20.5,20
5711,3.35,0,0,20,20
5712,3,0,0,19.6,20
5713,3,0,0,19.4,20
5714,2.75,0,0,20,20
5715,2.5,0,0,19.3,20
5716,2.3,0,0,18.3,20
5717,2.4,0.00000761,0,17.7,20
5718,2.6,0.027888613,0,18.8,20
5719,2.85,0.107280194,0,20.5,20
5720,3.35,0.232245258,0,22.2,20
5721,4,0.340959516,0,23.8,20
5722,3.75,0.459732129,0,24.4,20
5723,3.25,0.513976226,0,25.5,20
5724,3,0.522277516,0,27.2,20
5725,3,0.510755903,0,27.2,20
5726,3,0.49442371,0,28.3,20
5727,3,0.385888935,0,28.3,20
5728,3.175,0.307433548,0,28.8,20
5729,3.35,0.194586258,0,28.3,20
5730,3.85,0.087847871,0,23.8,20
5731,4.35,0.01736629,0,20.5,20
5732,4.55,0,0,20,20
5733,4.35,0,0,20,20
5734,3.85,0,0,19.4,20
5735,3.35,0,0,18.8,20
5736,3,0,0,19.4,20
5737,3,0,0,18.8,20
5738,2.75,0,0,18.3,20
5739,2.5,0,0,18.3,20
5740,2.3,0,0,17.7,20
5741,2.4,0.00000761,0,17.7,20
5742,2.6,0.027888613,0,17.2,20
5743,2.85,0.107280194,0,19.4,20
5744,3.35,0.232245258,0,22.7,20
5745,4,0.340959516,0,25,20
5746,3.75,0.459732129,0,26.1,20
5747,3.25,0.513976226,0,27.2,20
5748,3,0.522277516,0,28.3,20
5749,3,0.510755903,0,28.8,20
5750,3,0.49442371,0,28.8,20
5751,3,0.385888935,0,28.8,20
5752,3.175,0.307433548,0,28.3,20
5753,3.35,0.194586258,0,27.2,20
5754,3.85,0.087847871,0,26.6,20
5755,4.35,0.01736629,0,26.6,20
5756,4.55,0,0,26.1,20
5757,4.35,0,0,26.1,20
5758,3.85,0,0,25.5,20
5759,3.35,0,0,23.9,20
5760,3,0,0,22.2,20
5761,3,0,0,21.6,20
5762,2.75,0,0,22.7,20
5763,2.5,0,0,23.3,20
5764,2.3,0,0,21.6,20
5765,2.4,0.00000761,0,21.6,20
5766,2.6,0.027888613,0,21.1,20
5767,2.85,0.107280194,0,20,20
5768,3.35,0.232245258,0,19.4,20
5769,4,0.340959516,0,17.7,20
5770,3.75,0.459732129,0,16.5,20
5771,3.25,0.513976226,0,15,20
5772,3,0.522277516,0,15.5,20
5773,3,0.510755903,0,19.4,20
5774,3,0.49442371,0,21.1,20
5775,3,0.385888935,0,21.6,20
5776,3.175,0.307433548,0,22.2,20
