pMonth,pWeek,pDay,pHour,pBuy_Energy,pSell_Energy,pBuy_NetworkConnection,pBuy_FirmCapacity,pSell_FirmCapacity,pNonControllableLoad,pPV_Generation,pOtherNonControllableGen,pOutdoorTemp,pSetPoint,pSell_PrimaryUpCap,pSell_PrimaryDownCap,pSell_PrimaryEnergy,pBuy_PrimaryEnergy,pD2CPrimaryUp,pD2CPrimaryDown,pWH_use,pMonthly_Network_Cost,pHP_Month,pAC_Month,,,true NYISO lmp
2,9,55,1301,0.0698,0,0.05,0,0,0.490784611,0.00000761,0,-1,20,0.1489,0.1489,0,0,0,0,0,,,,,,0.02978
2,9,55,1302,0.0792,0,0.05,0,0,0.551310487,0.027888613,0,-1,20,0.196,0.196,0,0,0,0,0,,,,,,0.0392
2,9,55,1303,0.0900,0,0.05,0,0,0.741530065,0.107280194,0,-1,20,0.2498,0.2498,0,0,0,0,-0.25,,,,,,0.04996
2,9,55,1304,0.0907,0,0.05,0,0,1.005129979,0.232245258,0,0,20,0.2535,0.2535,0,0,0,0,-0.5,,,,,,0.0507
2,9,55,1305,0.1068,0,0.05,0,0,0.95755381,0.340959516,0,1,17,0.33405,0.33405,0,0,0,0,-0.25,,,,,,0.06681
2,9,55,1306,0.1883,0,0.05,0,0,0.814286124,0.459732129,0,1,17,0.7414,0.7414,0,0,0,0,0,,,,,,0.14828
2,9,55,1307,0.1521,0,0.05,0,0,0.809905787,0.513976226,0,1,17,0.56055,0.56055,0,0,0,0,0,,,,,,0.11211
2,9,55,1308,0.1611,0,0.05,0,0,0.826257819,0.522277516,0,0,17,0.60525,0.60525,0,0,0,0,0,,,,,,0.12105
2,9,55,1309,0.1907,0,0.05,0,0,0.810988785,0.510755903,0,-1,17,0.7534,0.7534,0,0,0,0,0,,,,,,0.15068
2,9,55,1310,0.1820,0,0.05,0,0,0.789081335,0.49442371,0,-1,17,0.7101,0.7101,0,0,0,0,0,,,,,,0.14202
2,9,55,1311,0.1892,0,0.05,0,0,0.791095026,0.385888935,0,0,17,0.7458,0.7458,0,0,0,0,0,,,,,,0.14916
2,9,55,1312,0.1618,0,0.05,0,0,0.843102761,0.307433548,0,-1,17,0.609,0.609,0,0,0,0,0,,,,,,0.1218
2,9,55,1313,0.1139,0,0.05,0,0,1.043036356,0.194586258,0,-2,20,0.3695,0.3695,0,0,0,0,0,,,,,,0.0739
2,9,55,1314,0.1055,0,0.05,0,0,1.435495931,0.087847871,0,-2,20,0.32735,0.32735,0,0,0,0,-0.25,,,,,,0.06547
2,9,55,1315,0.1445,0,0.05,0,0,1.732883278,0.01736629,0,-2,20,0.5225,0.5225,0,0,0,0,-0.75,,,,,,0.1045
2,9,55,1316,0.1691,0,0.05,0,0,1.868829595,0,0,-2,20,0.64535,0.64535,0,0,0,0,-1.25,,,,,,0.12907
2,9,55,1317,0.1802,0,0.05,0,0,1.790050495,0,0,-3,20,0.7008,0.7008,0,0,0,0,-0.5,,,,,,0.14016
2,9,55,1318,0.1189,0,0.05,0,0,1.613005672,0,0,-3,18,0.39465,0.39465,0,0,0,0,0,,,,,,0.07893
2,9,55,1319,0.0832,0,0.05,0,0,1.29413619,0,0,-4,18,0.21585,0.21585,0,0,0,0,0,,,,,,0.04317
2,9,55,1320,0.1022,0,0.05,0,0,0.992259378,0,0,-4,18,0.31075,0.31075,0,0,0,0,0,,,,,,0.06215
2,9,56,1321,0.0876,0,0.05,0,0,0.685922048,0,0,-4,18,0.2378,0.2378,0,0,0,0,0,,,,,,0.04756
2,9,56,1322,0.0802,0,0.05,0,0,0.561477007,0,0,-4,18,0.2009,0.2009,0,0,0,0,0,,,,,,0.04018
2,9,56,1323,0.0891,0,0.05,0,0,0.509017618,0,0,-6,18,0.24535,0.24535,0,0,0,0,0,,,,,,0.04907
2,9,56,1324,0.0820,0,0.05,0,0,0.495441623,0,0,-6,18,0.20975,0.20975,0,0,0,0,0,,,,,,0.04195
2,9,56,1325,0.0826,0,0.05,0,0,0.493455766,0.00000761,0,-7,20,0.2129,0.2129,0,0,0,0,0,,,,,,0.04258
2,9,56,1326,0.0810,0,0.05,0,0,0.555407179,0.027888613,0,-7,20,0.205,0.205,0,0,0,0,0,,,,,,0.041
2,9,56,1327,0.1320,0,0.05,0,0,0.752155577,0.107280194,0,-6.8,20,0.4598,0.4598,0,0,0,0,-0.25,,,,,,0.09196
2,9,56,1328,0.1266,0,0.05,0,0,1.026291341,0.232245258,0,-6,20,0.43315,0.43315,0,0,0,0,-0.5,,,,,,0.08663
2,9,56,1329,0.1071,0,0.05,0,0,0.989991111,0.340959516,0,-4,17,0.33555,0.33555,0,0,0,0,-0.25,,,,,,0.06711
2,9,56,1330,0.1026,0,0.05,0,0,0.859317182,0.459732129,0,-2,17,0.3131,0.3131,0,0,0,0,0,,,,,,0.06262
2,9,56,1331,0.1268,0,0.05,0,0,0.860822016,0.513976226,0,-1,17,0.43415,0.43415,0,0,0,0,0,,,,,,0.08683
2,9,56,1332,0.1429,0,0.05,0,0,0.878746578,0.522277516,0,0,17,0.51455,0.51455,0,0,0,0,0,,,,,,0.10291
2,9,56,1333,0.1479,0,0.05,0,0,0.858799291,0.510755903,0,1,17,0.53935,0.53935,0,0,0,0,0,,,,,,0.10787
2,9,56,1334,0.1711,0,0.05,0,0,0.832669367,0.49442371,0,2,17,0.6557,0.6557,0,0,0,0,0,,,,,,0.13114
2,9,56,1335,0.1493,0,0.05,0,0,0.830220598,0.385888935,0,3,17,0.54625,0.54625,0,0,0,0,0,,,,,,0.10925
2,9,56,1336,0.1080,0,0.05,0,0,0.880161734,0.307433548,0,3,17,0.34015,0.34015,0,0,0,0,0,,,,,,0.06803
2,9,56,1337,0.1386,0,0.05,0,0,1.078954275,0.194586258,0,2,20,0.49305,0.49305,0,0,0,0,0,,,,,,0.09861
2,9,56,1338,0.1315,0,0.05,0,0,1.470847861,0.087847871,0,1,20,0.45745,0.45745,0,0,0,0,-0.25,,,,,,0.09149
2,9,56,1339,0.1758,0,0.05,0,0,1.767193593,0.01736629,0,-1,20,0.6788,0.6788,0,0,0,0,-0.75,,,,,,0.13576
2,9,56,1340,0.1859,0,0.05,0,0,1.903074349,0,0,-1,20,0.7296,0.7296,0,0,0,0,-1.25,,,,,,0.14592
2,9,56,1341,0.1450,0,0.05,0,0,1.824905866,0,0,-2,20,0.5248,0.5248,0,0,0,0,-0.5,,,,,,0.10496
2,9,56,1342,0.1005,0,0.05,0,0,1.648612529,0,0,-2,18,0.3025,0.3025,0,0,0,0,0,,,,,,0.0605
2,9,56,1343,0.0955,0,0.05,0,0,1.322429402,0,0,-2,18,0.2775,0.2775,0,0,0,0,0,,,,,,0.0555
2,9,56,1344,0.1038,0,0.05,0,0,1.007794223,0,0,-3,18,0.31895,0.31895,0,0,0,0,0,,,,,,0.06379
2,9,57,1345,0.1264,0,0.05,0,0,0.685922048,0,0,-3,18,0.4322,0.4322,0,0,0,0,0,,,,,,0.08644
2,9,57,1346,0.1487,0,0.05,0,0,0.561477007,0,0,-3,18,0.54365,0.54365,0,0,0,0,0,,,,,,0.10873
2,9,57,1347,0.1673,0,0.05,0,0,0.509017618,0,0,-5,18,0.6363,0.6363,0,0,0,0,0,,,,,,0.12726
2,9,57,1348,0.1593,0,0.05,0,0,0.495441623,0,0,-5,18,0.59635,0.59635,0,0,0,0,0,,,,,,0.11927
2,9,57,1349,0.1528,0,0.05,0,0,0.493455766,0.00000761,0,-4,20,0.5642,0.5642,0,0,0,0,0,,,,,,0.11284
2,9,57,1350,0.1152,0,0.05,0,0,0.555407179,0.027888613,0,-6,20,0.3758,0.3758,0,0,0,0,0,,,,,,0.07516
2,9,57,1351,0.1946,0,0.05,0,0,0.752155577,0.107280194,0,-6,20,0.7732,0.7732,0,0,0,0,-0.25,,,,,,0.15464
2,9,57,1352,0.2766,0,0.05,0,0,1.026291341,0.232245258,0,-2,20,1.18315,1.18315,0,0,0,0,-0.5,,,,,,0.23663
2,9,57,1353,0.1964,0,0.05,0,0,0.989991111,0.340959516,0,-1,17,0.7821,0.7821,0,0,0,0,-0.25,,,,,,0.15642
2,9,57,1354,0.1880,0,0.05,0,0,0.859317182,0.459732129,0,1,17,0.74015,0.74015,0,0,0,0,0,,,,,,0.14803
2,9,57,1355,0.2294,0,0.05,0,0,0.860822016,0.513976226,0,2,17,0.94695,0.94695,0,0,0,0,0,,,,,,0.18939
2,9,57,1356,0.2323,0,0.05,0,0,0.878746578,0.522277516,0,4,17,0.96165,0.96165,0,0,0,0,0,,,,,,0.19233
2,9,57,1357,0.2298,0,0.05,0,0,0.858799291,0.510755903,0,5,17,0.94875,0.94875,0,0,0,0,0,,,,,,0.18975
2,9,57,1358,0.2230,0,0.05,0,0,0.832669367,0.49442371,0,5,17,0.9152,0.9152,0,0,0,0,0,,,,,,0.18304
2,9,57,1359,0.2105,0,0.05,0,0,0.830220598,0.385888935,0,4,17,0.85235,0.85235,0,0,0,0,0,,,,,,0.17047
2,9,57,1360,0.2009,0,0.05,0,0,0.880161734,0.307433548,0,4,17,0.80435,0.80435,0,0,0,0,0,,,,,,0.16087
2,9,57,1361,0.1908,0,0.05,0,0,1.078954275,0.194586258,0,3,20,0.75395,0.75395,0,0,0,0,0,,,,,,0.15079
2,9,57,1362,0.3353,0,0.05,0,0,1.470847861,0.087847871,0,2,20,1.4763,1.4763,0,0,0,0,-0.25,,,,,,0.29526
2,9,57,1363,0.3974,0,0.05,0,0,1.767193593,0.01736629,0,1,20,1.78715,1.78715,0,0,0,0,-0.75,,,,,,0.35743
2,9,57,1364,0.3225,0,0.05,0,0,1.903074349,0,0,1,20,1.4125,1.4125,0,0,0,0,-1.25,,,,,,0.2825
2,9,57,1365,0.2360,0,0.05,0,0,1.824905866,0,0,1,20,0.97995,0.97995,0,0,0,0,-0.5,,,,,,0.19599
2,9,57,1366,0.2545,0,0.05,0,0,1.648612529,0,0,1,18,1.07265,1.07265,0,0,0,0,0,,,,,,0.21453
2,9,57,1367,0.1522,0,0.05,0,0,1.322429402,0,0,-1,18,0.56105,0.56105,0,0,0,0,0,,,,,,0.11221
2,9,57,1368,0.1689,0,0.05,0,0,1.007794223,0,0,-1,18,0.6446,0.6446,0,0,0,0,0,,,,,,0.12892
2,9,58,1369,0.2490,0,0.05,0,0,0.679348365,0,0,-1,18,1.045,1.045,0,0,0,0,0,,,,,,0.209
2,9,58,1370,0.2126,0,0.05,0,0,0.557529983,0,0,-3,18,0.863,0.863,0,0,0,0,0,,,,,,0.1726
2,9,58,1371,0.2376,0,0.05,0,0,0.50640638,0,0,-3,18,0.98795,0.98795,0,0,0,0,0,,,,,,0.19759
2,9,58,1372,0.2419,0,0.05,0,0,0.494076219,0,0,-4,18,1.00965,1.00965,0,0,0,0,0,,,,,,0.20193
2,9,58,1373,0.1757,0,0.05,0,0,0.490784611,0.00000761,0,-4,20,0.67845,0.67845,0,0,0,0,0,,,,,,0.13569
2,9,58,1374,0.2487,0,0.05,0,0,0.551310487,0.027888613,0,-4,20,1.0433,1.0433,0,0,0,0,0,,,,,,0.20866
2,9,58,1375,0.4128,0,0.05,0,0,0.741530065,0.107280194,0,-4,20,1.8639,1.8639,0,0,0,0,-0.25,,,,,,0.37278
2,9,58,1376,0.3230,0,0.05,0,0,1.005129979,0.232245258,0,-3,20,1.4148,1.4148,0,0,0,0,-0.5,,,,,,0.28296
2,9,58,1377,0.2439,0,0.05,0,0,0.95755381,0.340959516,0,-1,17,1.0197,1.0197,0,0,0,0,-0.25,,,,,,0.20394
2,9,58,1378,0.2715,0,0.05,0,0,0.814286124,0.459732129,0,1,17,1.1574,1.1574,0,0,0,0,0,,,,,,0.23148
2,9,58,1379,0.2623,0,0.05,0,0,0.809905787,0.513976226,0,2,17,1.1116,1.1116,0,0,0,0,0,,,,,,0.22232
2,9,58,1380,0.2478,0,0.05,0,0,0.826257819,0.522277516,0,3,17,1.0391,1.0391,0,0,0,0,0,,,,,,0.20782
2,9,58,1381,0.2779,0,0.05,0,0,0.810988785,0.510755903,0,4,17,1.18965,1.18965,0,0,0,0,0,,,,,,0.23793
2,9,58,1382,0.3092,0,0.05,0,0,0.789081335,0.49442371,0,5,17,1.34575,1.34575,0,0,0,0,0,,,,,,0.26915
2,9,58,1383,0.3271,0,0.05,0,0,0.791095026,0.385888935,0,6,17,1.43565,1.43565,0,0,0,0,0,,,,,,0.28713
2,9,58,1384,0.2341,0,0.05,0,0,0.843102761,0.307433548,0,4,17,0.97045,0.97045,0,0,0,0,0,,,,,,0.19409
2,9,58,1385,0.2924,0,0.05,0,0,1.043036356,0.194586258,0,3,20,1.2618,1.2618,0,0,0,0,0,,,,,,0.25236
2,9,58,1386,0.2968,0,0.05,0,0,1.435495931,0.087847871,0,3,20,1.28405,1.28405,0,0,0,0,-0.25,,,,,,0.25681
2,9,58,1387,0.4722,0,0.05,0,0,1.732883278,0.01736629,0,2,20,2.1612,2.1612,0,0,0,0,-0.75,,,,,,0.43224
2,9,58,1388,0.4456,0,0.05,0,0,1.868829595,0,0,1,20,2.02805,2.02805,0,0,0,0,-1.25,,,,,,0.40561
2,9,58,1389,0.2988,0,0.05,0,0,1.790050495,0,0,-1,20,1.29375,1.29375,0,0,0,0,-0.5,,,,,,0.25875
2,9,58,1390,0.3109,0,0.05,0,0,1.613005672,0,0,0,18,1.35425,1.35425,0,0,0,0,0,,,,,,0.27085
2,9,58,1391,0.2159,0,0.05,0,0,1.29413619,0,0,0,18,0.8793,0.8793,0,0,0,0,0,,,,,,0.17586
2,9,58,1392,0.2101,0,0.05,0,0,0.992259378,0,0,-1,18,0.85025,0.85025,0,0,0,0,0,,,,,,0.17005
2,9,59,1393,0.2283,0,0.05,0,0,0.679348365,0,0,-1,18,0.94145,0.94145,0,0,0,0,0,,,,,,0.18829
2,9,59,1394,0.2629,0,0.05,0,0,0.557529983,0,0,-1,18,1.11435,1.11435,0,0,0,0,0,,,,,,0.22287
2,9,59,1395,0.2311,0,0.05,0,0,0.50640638,0,0,-2,18,0.9555,0.9555,0,0,0,0,0,,,,,,0.1911
2,9,59,1396,0.2475,0,0.05,0,0,0.494076219,0,0,-2,18,1.0374,1.0374,0,0,0,0,0,,,,,,0.20748
2,9,59,1397,0.3674,0,0.05,0,0,0.490784611,0.00000761,0,-3,20,1.6371,1.6371,0,0,0,0,0,,,,,,0.32742
2,9,59,1398,0.1973,0,0.05,0,0,0.551310487,0.027888613,0,-2,20,0.78655,0.78655,0,0,0,0,0,,,,,,0.15731
2,9,59,1399,0.4000,0,0.05,0,0,0.741530065,0.107280194,0,-2,20,1.7998,1.7998,0,0,0,0,-0.25,,,,,,0.35996
2,9,59,1400,0.5132,0,0.05,0,0,1.005129979,0.232245258,0,1,20,2.36605,2.36605,0,0,0,0,-0.5,,,,,,0.47321
2,9,59,1401,0.2605,0,0.05,0,0,0.95755381,0.340959516,0,3,17,1.1023,1.1023,0,0,0,0,-0.25,,,,,,0.22046
2,9,59,1402,0.5407,0,0.05,0,0,0.814286124,0.459732129,0,4,17,2.50355,2.50355,0,0,0,0,0,,,,,,0.50071
2,9,59,1403,0.2462,0,0.05,0,0,0.809905787,0.513976226,0,4,17,1.03085,1.03085,0,0,0,0,0,,,,,,0.20617
2,9,59,1404,0.3026,0,0.05,0,0,0.826257819,0.522277516,0,7,17,1.31305,1.31305,0,0,0,0,0,,,,,,0.26261
2,9,59,1405,0.2253,0,0.05,0,0,0.810988785,0.510755903,0,9,17,0.92645,0.92645,0,0,0,0,0,,,,,,0.18529
2,9,59,1406,0.2168,0,0.05,0,0,0.789081335,0.49442371,0,12,17,0.88385,0.88385,0,0,0,0,0,,,,,,0.17677
2,9,59,1407,0.2303,0,0.05,0,0,0.791095026,0.385888935,0,13,17,0.95145,0.95145,0,0,0,0,0,,,,,,0.19029
2,9,59,1408,0.2359,0,0.05,0,0,0.843102761,0.307433548,0,12,17,0.97965,0.97965,0,0,0,0,0,,,,,,0.19593
2,9,59,1409,0.2649,0,0.05,0,0,1.043036356,0.194586258,0,12,20,1.12425,1.12425,0,0,0,0,0,,,,,,0.22485
2,9,59,1410,0.3104,0,0.05,0,0,1.435495931,0.087847871,0,10,20,1.3522,1.3522,0,0,0,0,-0.25,,,,,,0.27044
2,9,59,1411,0.5519,0,0.05,0,0,1.732883278,0.01736629,0,8,20,2.5597,2.5597,0,0,0,0,-0.75,,,,,,0.51194
2,9,59,1412,0.3443,0,0.05,0,0,1.868829595,0,0,7,20,1.5213,1.5213,0,0,0,0,-1.25,,,,,,0.30426
2,9,59,1413,0.2780,0,0.05,0,0,1.790050495,0,0,6,20,1.18995,1.18995,0,0,0,0,-0.5,,,,,,0.23799
2,9,59,1414,0.2780,0,0.05,0,0,1.613005672,0,0,5.4,18,1.1898,1.1898,0,0,0,0,0,,,,,,0.23796
2,9,59,1415,0.3256,0,0.05,0,0,1.29413619,0,0,4.9,18,1.4281,1.4281,0,0,0,0,0,,,,,,0.28562
2,9,59,1416,0.2823,0,0.05,0,0,0.992259378,0,0,4.3,18,1.2114,1.2114,0,0,0,0,0,,,,,,0.24228
3,10,60,1417,0.2580,0,0.05,0,0,0.639442535,0,0,3.7,18,1.0899,1.0899,0,0,0,0,0,,,,,,0.21798
3,10,60,1418,0.1993,0,0.05,0,0,0.521629627,0,0,3.1,18,0.7963,0.7963,0,0,0,0,0,,,,,,0.15926
3,10,60,1419,0.2658,0,0.05,0,0,0.470846629,0,0,2.6,18,1.12895,1.12895,0,0,0,0,0,,,,,,0.22579
3,10,60,1420,0.2682,0,0.05,0,0,0.45881274,0,0,2,18,1.1408,1.1408,0,0,0,0,0,,,,,,0.22816
3,10,60,1421,0.2780,0,0.05,0,0,0.456582693,0.00000761,0,1,20,1.18975,1.18975,0,0,0,0,0,,,,,,0.23795
3,10,60,1422,0.2426,0,0.05,0,0,0.510321588,0.027888613,0,0,20,1.01295,1.01295,0,0,0,0,0,,,,,,0.20259
3,10,60,1423,0.3784,0,0.05,0,0,0.662080605,0.107280194,0,-1,20,1.6921,1.6921,0,0,0,0,-0.25,,,,,,0.33842
3,10,60,1424,0.2687,0,0.05,0,0,0.86091541,0.232245258,0,3,20,1.14335,1.14335,0,0,0,0,-0.5,,,,,,0.22867
3,10,60,1425,0.3731,0,0.05,0,0,0.810598614,0.340959516,0,4.1,17,1.66535,1.66535,0,0,0,0,-0.25,,,,,,0.33307
3,10,60,1426,0.2580,0,0.05,0,0,0.732043489,0.459732129,0,5.2,17,1.0899,1.0899,0,0,0,0,0,,,,,,0.21798
3,10,60,1427,0.2489,0,0.05,0,0,0.737027932,0.513976226,0,6,17,1.04425,1.04425,0,0,0,0,0,,,,,,0.20885
3,10,60,1428,0.2095,0,0.05,0,0,0.752337261,0.522277516,0,8,17,0.84745,0.84745,0,0,0,0,0,,,,,,0.16949
3,10,60,1429,0.2101,0,0.05,0,0,0.737451828,0.510755903,0,9,17,0.85065,0.85065,0,0,0,0,0,,,,,,0.17013
3,10,60,1430,0.1954,0,0.05,0,0,0.715547049,0.49442371,0,8,17,0.77685,0.77685,0,0,0,0,0,,,,,,0.15537
3,10,60,1431,0.1694,0,0.05,0,0,0.708240207,0.385888935,0,8,17,0.6471,0.6471,0,0,0,0,0,,,,,,0.12942
3,10,60,1432,0.2652,0,0.05,0,0,0.746889753,0.307433548,0,7,17,1.12595,1.12595,0,0,0,0,0,,,,,,0.22519
3,10,60,1433,0.2006,0,0.05,0,0,0.903947399,0.194586258,0,6.7,20,0.803,0.803,0,0,0,0,0,,,,,,0.1606
3,10,60,1434,0.1806,0,0.05,0,0,1.210680091,0.087847871,0,6,20,0.70315,0.70315,0,0,0,0,-0.25,,,,,,0.14063
3,10,60,1435,0.2036,0,0.05,0,0,1.461187716,0.01736629,0,6,20,0.8182,0.8182,0,0,0,0,-0.75,,,,,,0.16364
3,10,60,1436,0.1889,0,0.05,0,0,1.658139291,0,0,5,20,0.74435,0.74435,0,0,0,0,-1.25,,,,,,0.14887
3,10,60,1437,0.3027,0,0.05,0,0,1.699118413,0,0,4,20,1.31325,1.31325,0,0,0,0,-0.5,,,,,,0.26265
3,10,60,1438,0.2378,0,0.05,0,0,1.536161069,0,0,5,18,0.9889,0.9889,0,0,0,0,0,,,,,,0.19778
3,10,60,1439,0.1986,0,0.05,0,0,1.233834275,0,0,5,18,0.79305,0.79305,0,0,0,0,0,,,,,,0.15861
3,10,60,1440,0.1527,0,0.05,0,0,0.942623904,0,0,5,18,0.56325,0.56325,0,0,0,0,0,,,,,,0.11265
3,10,61,1441,0.2818,0,0.05,0,0,0.639442535,0,0,4,18,1.20905,1.20905,0,0,0,0,0,,,,,,0.24181
3,10,61,1442,0.1400,0,0.05,0,0,0.521629627,0,0,4,18,0.4999,0.4999,0,0,0,0,0,,,,,,0.09998
3,10,61,1443,0.1200,0,0.05,0,0,0.470846629,0,0,6,18,0.39985,0.39985,0,0,0,0,0,,,,,,0.07997
3,10,61,1444,0.1046,0,0.05,0,0,0.45881274,0,0,6,18,0.32275,0.32275,0,0,0,0,0,,,,,,0.06455
3,10,61,1445,0.2063,0,0.05,0,0,0.456582693,0.00000761,0,6,20,0.8316,0.8316,0,0,0,0,0,,,,,,0.16632
3,10,61,1446,0.2241,0,0.05,0,0,0.510321588,0.027888613,0,5,20,0.92025,0.92025,0,0,0,0,0,,,,,,0.18405
3,10,61,1447,0.1783,0,0.05,0,0,0.662080605,0.107280194,0,5,20,0.6914,0.6914,0,0,0,0,-0.25,,,,,,0.13828
3,10,61,1448,0.0982,0,0.05,0,0,0.86091541,0.232245258,0,6,20,0.2912,0.2912,0,0,0,0,-0.5,,,,,,0.05824
3,10,61,1449,0.1255,0,0.05,0,0,0.810598614,0.340959516,0,6,17,0.4277,0.4277,0,0,0,0,-0.25,,,,,,0.08554
3,10,61,1450,0.2102,0,0.05,0,0,0.732043489,0.459732129,0,6.7,17,0.85105,0.85105,0,0,0,0,0,,,,,,0.17021
3,10,61,1451,0.2213,0,0.05,0,0,0.737027932,0.513976226,0,7,17,0.9067,0.9067,0,0,0,0,0,,,,,,0.18134
3,10,61,1452,0.2195,0,0.05,0,0,0.752337261,0.522277516,0,7,17,0.89725,0.89725,0,0,0,0,0,,,,,,0.17945
3,10,61,1453,0.2106,0,0.05,0,0,0.737451828,0.510755903,0,7,17,0.8531,0.8531,0,0,0,0,0,,,,,,0.17062
3,10,61,1454,0.2255,0,0.05,0,0,0.715547049,0.49442371,0,6,17,0.9275,0.9275,0,0,0,0,0,,,,,,0.1855
3,10,61,1455,0.2065,0,0.05,0,0,0.708240207,0.385888935,0,6,17,0.83245,0.83245,0,0,0,0,0,,,,,,0.16649
3,10,61,1456,0.1646,0,0.05,0,0,0.746889753,0.307433548,0,5,17,0.62275,0.62275,0,0,0,0,0,,,,,,0.12455
3,10,61,1457,0.2061,0,0.05,0,0,0.903947399,0.194586258,0,3,20,0.83065,0.83065,0,0,0,0,0,,,,,,0.16613
3,10,61,1458,0.3466,0,0.05,0,0,1.210680091,0.087847871,0,2,20,1.53295,1.53295,0,0,0,0,-0.25,,,,,,0.30659
3,10,61,1459,0.2698,0,0.05,0,0,1.461187716,0.01736629,0,2,20,1.14915,1.14915,0,0,0,0,-0.75,,,,,,0.22983
3,10,61,1460,0.2121,0,0.05,0,0,1.658139291,0,0,1,20,0.8607,0.8607,0,0,0,0,-1.25,,,,,,0.17214
3,10,61,1461,0.2046,0,0.05,0,0,1.699118413,0,0,1,20,0.82275,0.82275,0,0,0,0,-0.5,,,,,,0.16455
3,10,61,1462,0.1791,0,0.05,0,0,1.536161069,0,0,1,18,0.69555,0.69555,0,0,0,0,0,,,,,,0.13911
3,10,61,1463,0.1762,0,0.05,0,0,1.233834275,0,0,1,18,0.68085,0.68085,0,0,0,0,0,,,,,,0.13617
3,10,61,1464,0.1602,0,0.05,0,0,0.942623904,0,0,1,18,0.6009,0.6009,0,0,0,0,0,,,,,,0.12018
3,10,62,1465,0.1946,0,0.05,0,0,0.639442535,0,0,1,18,0.77275,0.77275,0,0,0,0,0,,,,,,0.15455
3,10,62,1466,0.2041,0,0.05,0,0,0.521629627,0,0,2,18,0.82035,0.82035,0,0,0,0,0,,,,,,0.16407
3,10,62,1467,0.1354,0,0.05,0,0,0.470846629,0,0,1,18,0.47705,0.47705,0,0,0,0,0,,,,,,0.09541
3,10,62,1468,0.2185,0,0.05,0,0,0.45881274,0,0,1,18,0.89265,0.89265,0,0,0,0,0,,,,,,0.17853
3,10,62,1469,0.2197,0,0.05,0,0,0.456582693,0.00000761,0,1,20,0.89855,0.89855,0,0,0,0,0,,,,,,0.17971
3,10,62,1470,0.3228,0,0.05,0,0,0.510321588,0.027888613,0,1,20,1.4138,1.4138,0,0,0,0,0,,,,,,0.28276
3,10,62,1471,0.2562,0,0.05,0,0,0.662080605,0.107280194,0,1,20,1.08115,1.08115,0,0,0,0,-0.25,,,,,,0.21623
3,10,62,1472,0.2908,0,0.05,0,0,0.86091541,0.232245258,0,1,20,1.25405,1.25405,0,0,0,0,-0.5,,,,,,0.25081
3,10,62,1473,0.3079,0,0.05,0,0,0.810598614,0.340959516,0,2,17,1.3395,1.3395,0,0,0,0,-0.25,,,,,,0.2679
3,10,62,1474,0.2735,0,0.05,0,0,0.732043489,0.459732129,0,3,17,1.1676,1.1676,0,0,0,0,0,,,,,,0.23352
3,10,62,1475,0.2623,0,0.05,0,0,0.737027932,0.513976226,0,4,17,1.1117,1.1117,0,0,0,0,0,,,,,,0.22234
3,10,62,1476,0.3083,0,0.05,0,0,0.752337261,0.522277516,0,5.2,17,1.3414,1.3414,0,0,0,0,0,,,,,,0.26828
3,10,62,1477,0.3020,0,0.05,0,0,0.737451828,0.510755903,0,6,17,1.31015,1.31015,0,0,0,0,0,,,,,,0.26203
3,10,62,1478,0.4268,0,0.05,0,0,0.715547049,0.49442371,0,6,17,1.93385,1.93385,0,0,0,0,0,,,,,,0.38677
3,10,62,1479,0.4069,0,0.05,0,0,0.708240207,0.385888935,0,7,17,1.8346,1.8346,0,0,0,0,0,,,,,,0.36692
3,10,62,1480,0.2608,0,0.05,0,0,0.746889753,0.307433548,0,6,17,1.10385,1.10385,0,0,0,0,0,,,,,,0.22077
3,10,62,1481,0.2685,0,0.05,0,0,0.903947399,0.194586258,0,6,20,1.1424,1.1424,0,0,0,0,0,,,,,,0.22848
3,10,62,1482,0.2945,0,0.05,0,0,1.210680091,0.087847871,0,6,20,1.27235,1.27235,0,0,0,0,-0.25,,,,,,0.25447
3,10,62,1483,0.5327,0,0.05,0,0,1.461187716,0.01736629,0,5,20,2.4637,2.4637,0,0,0,0,-0.75,,,,,,0.49274
3,10,62,1484,0.3400,0,0.05,0,0,1.658139291,0,0,4,20,1.49985,1.49985,0,0,0,0,-1.25,,,,,,0.29997
3,10,62,1485,0.2839,0,0.05,0,0,1.699118413,0,0,3,20,1.21965,1.21965,0,0,0,0,-0.5,,,,,,0.24393
3,10,62,1486,0.3042,0,0.05,0,0,1.536161069,0,0,2.6,18,1.3209,1.3209,0,0,0,0,0,,,,,,0.26418
3,10,62,1487,0.2329,0,0.05,0,0,1.233834275,0,0,2,18,0.96465,0.96465,0,0,0,0,0,,,,,,0.19293
3,10,62,1488,0.2160,0,0.05,0,0,0.942623904,0,0,1,18,0.87975,0.87975,0,0,0,0,0,,,,,,0.17595
3,10,63,1489,0.2677,0,0.05,0,0,0.646016218,0,0,1,18,1.13865,1.13865,0,0,0,0,0,,,,,,0.22773
3,10,63,1490,0.2570,0,0.05,0,0,0.525576651,0,0,1,18,1.0851,1.0851,0,0,0,0,0,,,,,,0.21702
3,10,63,1491,0.3756,0,0.05,0,0,0.473457867,0,0,0,18,1.67815,1.67815,0,0,0,0,0,,,,,,0.33563
